Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D6_15,map_l100_m2_e1,PASS,*,QUAL,*,0.951311,0.965779,0.882221,0.958491,267,254,13,2233,254,9,1970,2,0,,2.0,,1.333333,,2.032258,,,,,2.906746,2.032258,,3.011312
INDEL,D6_15,map_l100_m2_e1,PASS,het,QUAL,*,0.969231,0.940299,0.908532,0.954545,130,126,4,1465,126,8,1331,2,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l100_m2_e1,PASS,hetalt,QUAL,*,0.916667,0.985075,0.746212,0.94964,72,66,6,264,66,1,197,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l100_m2_e1,PASS,homalt,QUAL,*,0.953846,1.0,0.876984,0.976378,65,62,3,504,62,0,442,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m0_e0,PASS,*,QUAL,*,0.956522,1.0,0.942931,0.977778,46,44,2,771,44,0,727,0,0,,2.333333,,1.0,,2.454545,,,,,3.189349,2.454545,,3.240506
INDEL,D6_15,map_l125_m0_e0,PASS,het,QUAL,*,0.964286,1.0,0.949907,0.981818,28,27,1,539,27,0,512,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m0_e0,PASS,hetalt,QUAL,*,1.0,1.0,0.904762,1.0,6,6,0,63,6,0,57,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m0_e0,PASS,homalt,QUAL,*,0.916667,1.0,0.934911,0.956522,12,11,1,169,11,0,158,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m1_e0,PASS,*,QUAL,*,0.955357,0.981651,0.918045,0.968326,112,107,5,1330,107,2,1221,1,0,,1.764706,,1.0,,1.8125,,,,,2.934853,1.8125,,3.058182
INDEL,D6_15,map_l125_m1_e0,PASS,het,QUAL,*,0.966667,0.966667,0.933407,0.966667,60,58,2,901,58,2,841,1,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m1_e0,PASS,hetalt,QUAL,*,0.944444,1.0,0.860656,0.971429,18,17,1,122,17,0,105,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m1_e0,PASS,homalt,QUAL,*,0.941176,1.0,0.895765,0.969697,34,32,2,307,32,0,275,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m2_e0,PASS,*,QUAL,*,0.950413,0.982906,0.919918,0.966387,121,115,6,1461,115,2,1344,1,0,,1.861111,,1.5,,1.882353,,,,,3.006061,1.882353,,3.128378
INDEL,D6_15,map_l125_m2_e0,PASS,het,QUAL,*,0.955224,0.969697,0.933468,0.962406,67,64,3,992,64,2,926,1,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m2_e0,PASS,hetalt,QUAL,*,0.944444,1.0,0.877698,0.971429,18,17,1,139,17,0,122,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m2_e0,PASS,homalt,QUAL,*,0.944444,1.0,0.89697,0.971429,36,34,2,330,34,0,296,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m2_e1,PASS,*,QUAL,*,0.943089,0.983051,0.920965,0.962656,123,116,7,1493,116,2,1375,1,0,,1.810811,,1.5,,1.828571,,,,,2.994083,1.828571,,3.122112
INDEL,D6_15,map_l125_m2_e1,PASS,het,QUAL,*,0.955224,0.969697,0.934783,0.962406,67,64,3,1012,64,2,946,1,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m2_e1,PASS,hetalt,QUAL,*,0.894737,1.0,0.881119,0.944444,19,17,2,143,17,0,126,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l125_m2_e1,PASS,homalt,QUAL,*,0.945946,1.0,0.89645,0.972222,37,35,2,338,35,0,303,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m0_e0,PASS,*,QUAL,*,0.96875,1.0,0.951104,0.984127,32,31,1,634,31,0,603,0,0,,2.857143,,0.0,,3.333333,,,,,3.248175,3.333333,,3.244275
INDEL,D6_15,map_l150_m0_e0,PASS,het,QUAL,*,1.0,1.0,0.955056,1.0,20,20,0,445,20,0,425,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m0_e0,PASS,hetalt,QUAL,*,1.0,1.0,0.903846,1.0,5,5,0,52,5,0,47,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m0_e0,PASS,homalt,QUAL,*,0.857143,1.0,0.956204,0.923077,7,6,1,137,6,0,131,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m1_e0,PASS,*,QUAL,*,0.971831,0.985714,0.933586,0.978723,71,69,2,1054,69,1,984,0,0,,1.423077,,0.0,,1.541667,,,,,3.033333,1.541667,,3.194444
INDEL,D6_15,map_l150_m1_e0,PASS,het,QUAL,*,1.0,0.973684,0.947802,0.986667,37,37,0,728,37,1,690,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m1_e0,PASS,hetalt,QUAL,*,1.0,1.0,0.906977,1.0,8,8,0,86,8,0,78,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m1_e0,PASS,homalt,QUAL,*,0.923077,1.0,0.9,0.96,26,24,2,240,24,0,216,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m2_e0,PASS,*,QUAL,*,0.975,0.987342,0.933108,0.981132,80,78,2,1181,78,1,1102,0,0,,1.571429,,0.0,,1.692308,,,,,3.048689,1.692308,,3.190871
INDEL,D6_15,map_l150_m2_e0,PASS,het,QUAL,*,1.0,0.977778,0.944717,0.988764,44,44,0,814,44,1,769,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m2_e0,PASS,hetalt,QUAL,*,1.0,1.0,0.92,1.0,8,8,0,100,8,0,92,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m2_e0,PASS,homalt,QUAL,*,0.928571,1.0,0.902622,0.962963,28,26,2,267,26,0,241,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m2_e1,PASS,*,QUAL,*,0.963855,0.987654,0.93278,0.97561,83,80,3,1205,80,1,1124,0,0,,1.551724,,0.0,,1.666667,,,,,3.066421,1.666667,,3.217213
INDEL,D6_15,map_l150_m2_e1,PASS,het,QUAL,*,1.0,0.978261,0.944645,0.989011,45,45,0,831,45,1,785,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m2_e1,PASS,hetalt,QUAL,*,0.888889,1.0,0.92233,0.941176,9,8,1,103,8,0,95,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l150_m2_e1,PASS,homalt,QUAL,*,0.931034,1.0,0.900369,0.964286,29,27,2,271,27,0,244,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m0_e0,PASS,*,QUAL,*,0.833333,1.0,0.985163,0.909091,6,5,1,337,5,0,332,0,0,,2.0,,0.0,,4.0,,,,,3.146667,4.0,,3.135135
INDEL,D6_15,map_l250_m0_e0,PASS,het,QUAL,*,1.0,1.0,0.983051,1.0,4,4,0,236,4,0,232,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m0_e0,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,26,0,0,26,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m0_e0,PASS,homalt,QUAL,*,0.5,1.0,0.986667,0.666667,2,1,1,75,1,0,74,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m1_e0,PASS,*,QUAL,*,0.941176,1.0,0.973641,0.969697,17,16,1,607,16,0,591,0,0,,2.0,,0.0,,2.5,,,,,3.18797,2.5,,3.209302
INDEL,D6_15,map_l250_m1_e0,PASS,het,QUAL,*,1.0,1.0,0.976415,1.0,10,10,0,424,10,0,414,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m1_e0,PASS,hetalt,QUAL,*,1.0,1.0,0.96,1.0,2,2,0,50,2,0,48,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m1_e0,PASS,homalt,QUAL,*,0.8,1.0,0.969925,0.888889,5,4,1,133,4,0,129,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m2_e0,PASS,*,QUAL,*,0.95,1.0,0.972934,0.974359,20,19,1,702,19,0,683,0,0,,2.0,,0.0,,2.4,,,,,3.225166,2.4,,3.253425
INDEL,D6_15,map_l250_m2_e0,PASS,het,QUAL,*,1.0,1.0,0.975359,1.0,12,12,0,487,12,0,475,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m2_e0,PASS,hetalt,QUAL,*,1.0,1.0,0.96875,1.0,2,2,0,64,2,0,62,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m2_e0,PASS,homalt,QUAL,*,0.833333,1.0,0.966887,0.909091,6,5,1,151,5,0,146,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m2_e1,PASS,*,QUAL,*,0.95,1.0,0.973611,0.974359,20,19,1,720,19,0,701,0,0,,2.0,,0.0,,2.4,,,,,3.225806,2.4,,3.253333
INDEL,D6_15,map_l250_m2_e1,PASS,het,QUAL,*,1.0,1.0,0.976,1.0,12,12,0,500,12,0,488,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m2_e1,PASS,hetalt,QUAL,*,1.0,1.0,0.969231,1.0,2,2,0,65,2,0,63,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_l250_m2_e1,PASS,homalt,QUAL,*,0.833333,1.0,0.967742,0.909091,6,5,1,155,5,0,150,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_siren,PASS,*,QUAL,*,0.97379,0.977688,0.859304,0.975735,496,483,13,3504,482,11,3011,2,0,,2.141732,,1.666667,,2.153226,,9.0,,,2.851301,2.145161,,2.970674
INDEL,D6_15,map_siren,PASS,het,QUAL,*,0.981618,0.967273,0.880487,0.974392,272,267,5,2301,266,9,2026,2,0,,,,,,,,,,,,,,
INDEL,D6_15,map_siren,PASS,hetalt,QUAL,*,0.948454,0.989247,0.765152,0.968421,97,92,5,396,92,1,303,0,0,,,,,,,,,,,,,,
INDEL,D6_15,map_siren,PASS,homalt,QUAL,*,0.976378,0.992,0.845105,0.984127,127,124,3,807,124,1,682,0,0,,,,,,,,,,,,,,
INDEL,D6_15,segdup,PASS,*,QUAL,*,0.962366,0.962366,0.940423,0.962366,186,179,7,3122,179,7,2936,4,0,,1.82,,,,1.78,,0.75,,,2.742616,1.78,,2.828006
INDEL,D6_15,segdup,PASS,het,QUAL,*,0.978022,0.967391,0.952821,0.972678,91,89,2,1950,89,3,1858,0,0,,,,,,,,,,,,,,
INDEL,D6_15,segdup,PASS,hetalt,QUAL,*,0.888889,1.0,0.913232,0.941176,45,40,5,461,40,0,421,0,0,,,,,,,,,,,,,,
INDEL,D6_15,segdup,PASS,homalt,QUAL,*,1.0,0.925926,0.924051,0.961538,50,50,0,711,50,4,657,4,0,,,,,,,,,,,,,,
INDEL,D6_15,segdupwithalt,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,2580,0,0,2580,0,0,,,,,,,,,,,3.09462,,,3.09462
INDEL,D6_15,segdupwithalt,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,1668,0,0,1668,0,0,,,,,,,,,,,,,,
INDEL,D6_15,segdupwithalt,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,373,0,0,373,0,0,,,,,,,,,,,,,,
INDEL,D6_15,segdupwithalt,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,539,0,0,539,0,0,,,,,,,,,,,,,,
INDEL,D6_15,tech_badpromoters,PASS,*,QUAL,*,1.0,1.0,0.527778,1.0,17,17,0,36,17,0,19,0,0,,1.666667,,,,1.666667,,,,,1.692308,1.666667,,1.714286
INDEL,D6_15,tech_badpromoters,PASS,het,QUAL,*,1.0,1.0,0.545455,1.0,10,10,0,22,10,0,12,0,0,,,,,,,,,,,,,,
INDEL,D6_15,tech_badpromoters,PASS,hetalt,QUAL,*,1.0,1.0,0.0,1.0,1,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,
INDEL,D6_15,tech_badpromoters,PASS,homalt,QUAL,*,1.0,1.0,0.538462,1.0,6,6,0,13,6,0,7,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.968926,0.983009,0.718652,0.975917,6211,6018,193,21756,6017,104,15635,80,0,,1.743101,,15.0,,1.716919,,0.428571,,,1.902951,1.701119,,1.99883
INDEL,I16_PLUS,*,PASS,het,QUAL,*,0.983038,0.988523,0.765708,0.985773,2653,2608,45,11157,2584,30,8543,9,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,*,PASS,hetalt,QUAL,*,0.928782,0.997914,0.595017,0.962108,2036,1891,145,4736,1914,4,2818,4,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,*,PASS,homalt,QUAL,*,0.998029,0.955947,0.728978,0.976535,1522,1519,3,5863,1519,70,4274,67,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,HG002complexvar,PASS,*,QUAL,*,0.985063,0.99444,0.685878,0.989729,1272,1253,19,4008,1252,7,2749,7,0,,2.138158,,,,2.111842,,0.0,,,1.671309,2.032895,,1.541069
INDEL,I16_PLUS,HG002complexvar,PASS,het,QUAL,*,0.987692,1.0,0.656667,0.993808,650,642,8,1800,618,0,1182,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,HG002complexvar,PASS,hetalt,QUAL,*,0.965409,0.996979,0.707339,0.98094,318,307,11,1131,330,1,800,1,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,HG002complexvar,PASS,homalt,QUAL,*,1.0,0.980645,0.712163,0.990228,304,304,0,1077,304,6,767,6,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,HG002compoundhet,PASS,*,QUAL,*,0.930288,0.964606,0.543987,0.947137,2080,1935,145,4399,1935,71,2393,71,0,,15.666667,,,,15.0,,0.109375,,,1.873563,8.0,,2.360825
INDEL,I16_PLUS,HG002compoundhet,PASS,het,QUAL,*,0.957447,0.774194,0.936605,0.856124,47,45,2,489,24,7,458,7,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,HG002compoundhet,PASS,hetalt,QUAL,*,0.929557,1.0,0.477117,0.963492,2030,1887,143,3649,1908,0,1741,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,HG002compoundhet,PASS,homalt,QUAL,*,1.0,0.044776,0.743295,0.085714,3,3,0,261,3,64,194,64,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,decoy,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,585,0,0,585,0,0,,,,,,,,,,,1.878453,,,1.878453
INDEL,I16_PLUS,decoy,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,340,0,0,340,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,decoy,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,64,0,0,64,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,decoy,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,181,0,0,181,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,func_cds,PASS,*,QUAL,*,0.916667,1.0,0.744186,0.956522,12,11,1,43,11,0,32,0,0,,4.5,,,,4.5,,,,,1.411765,4.5,,1.0
INDEL,I16_PLUS,func_cds,PASS,het,QUAL,*,1.0,1.0,0.625,1.0,9,9,0,24,9,0,15,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,func_cds,PASS,hetalt,QUAL,*,0.0,,1.0,,1,0,1,2,0,0,2,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,func_cds,PASS,homalt,QUAL,*,1.0,1.0,0.882353,1.0,2,2,0,17,2,0,15,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_51to200bp_gt95identity_merged,PASS,*,QUAL,*,0.94,0.969072,0.886748,0.954315,200,188,12,1713,188,6,1519,2,0,,4.086957,,,,3.869565,,1.0,,,2.423377,3.521739,,2.364903
INDEL,I16_PLUS,lowcmp_AllRepeats_51to200bp_gt95identity_merged,PASS,het,QUAL,*,0.946809,0.964286,0.909968,0.955467,94,89,5,933,81,3,849,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_51to200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.915663,1.0,0.787342,0.955975,83,76,7,395,84,0,311,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_51to200bp_gt95identity_merged,PASS,homalt,QUAL,*,1.0,0.884615,0.932468,0.938776,23,23,0,385,23,3,359,2,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_gt200bp_gt95identity_merged,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,380,0,0,380,0,0,,,,,,,,,,,1.542254,,,1.542254
INDEL,I16_PLUS,lowcmp_AllRepeats_gt200bp_gt95identity_merged,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,219,0,0,219,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_gt200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,19,0,0,19,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_gt200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,142,0,0,142,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_lt51bp_gt95identity_merged,PASS,*,QUAL,*,0.962929,0.983395,0.809624,0.973055,1106,1065,41,5694,1066,18,4610,16,0,,3.554622,,,,3.445378,,0.6,,,2.767992,3.310924,,2.721683
INDEL,I16_PLUS,lowcmp_AllRepeats_lt51bp_gt95identity_merged,PASS,het,QUAL,*,0.969267,0.985,0.863154,0.97707,423,410,13,2923,394,6,2523,4,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_lt51bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.950355,0.996396,0.676385,0.972831,564,536,28,1715,553,2,1160,2,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_AllRepeats_lt51bp_gt95identity_merged,PASS,homalt,QUAL,*,1.0,0.922481,0.877841,0.959677,119,119,0,1056,119,10,927,10,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331,PASS,*,QUAL,*,0.965633,0.982192,0.855646,0.973842,1484,1433,51,10114,1434,26,8654,16,0,,3.223881,,,,3.124378,,0.846154,,,2.160097,3.0199,,2.091549
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331,PASS,het,QUAL,*,0.969136,0.982201,0.884916,0.975624,648,628,20,5370,607,11,4752,3,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331,PASS,hetalt,QUAL,*,0.951181,0.996815,0.721878,0.973464,635,604,31,2258,626,2,1630,2,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331,PASS,homalt,QUAL,*,1.0,0.939252,0.913918,0.968675,201,201,0,2486,201,13,2272,11,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_51to200bp_gt95identity_merged,PASS,*,QUAL,*,0.980952,0.962617,0.896618,0.971698,105,103,2,1035,103,4,928,0,0,,3.0,,,,2.909091,,3.0,,,1.915858,2.818182,,1.842657
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_51to200bp_gt95identity_merged,PASS,het,QUAL,*,0.969697,0.953846,0.890203,0.961706,66,64,2,592,62,3,527,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_51to200bp_gt95identity_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.858209,1.0,17,17,0,134,19,0,115,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_51to200bp_gt95identity_merged,PASS,homalt,QUAL,*,1.0,0.956522,0.925566,0.977778,22,22,0,309,22,1,286,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_gt200bp_gt95identity_merged,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,375,0,0,375,0,0,,,,,,,,,,,1.531915,,,1.531915
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_gt200bp_gt95identity_merged,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,216,0,0,216,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_gt200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,18,0,0,18,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_gt200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,141,0,0,141,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt101bp_gt95identity_merged,PASS,*,QUAL,*,0.994253,1.0,0.816737,0.997118,174,173,1,944,173,0,771,0,0,,3.34375,,,,3.3125,,,,,2.242798,3.25,,2.090047
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt101bp_gt95identity_merged,PASS,het,QUAL,*,0.990654,1.0,0.809174,0.995305,107,106,1,545,104,0,441,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt101bp_gt95identity_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.762821,1.0,35,35,0,156,37,0,119,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt101bp_gt95identity_merged,PASS,homalt,QUAL,*,1.0,1.0,0.868313,1.0,32,32,0,243,32,0,211,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt51bp_gt95identity_merged,PASS,*,QUAL,*,1.0,1.0,0.762295,1.0,87,87,0,366,87,0,279,0,0,,3.466667,,,,3.466667,,,,,2.242105,3.466667,,2.0125
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt51bp_gt95identity_merged,PASS,het,QUAL,*,1.0,1.0,0.755869,1.0,52,52,0,213,52,0,161,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt51bp_gt95identity_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.655172,1.0,20,20,0,58,20,0,38,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt51bp_gt95identity_merged,PASS,homalt,QUAL,*,1.0,1.0,0.842105,1.0,15,15,0,95,15,0,80,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_51to200bp_gt95identity_merged,PASS,*,QUAL,*,0.892857,0.974026,0.857934,0.931677,84,75,9,542,75,2,465,2,0,,26.0,,,,24.0,,0.0,,,4.206349,19.0,,4.1
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_51to200bp_gt95identity_merged,PASS,het,QUAL,*,0.923077,1.0,0.928302,0.96,26,24,2,265,19,0,246,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_51to200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.877193,1.0,0.742991,0.934579,57,50,7,214,55,0,159,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_51to200bp_gt95identity_merged,PASS,homalt,QUAL,*,1.0,0.333333,0.952381,0.5,1,1,0,63,1,2,60,2,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_gt200bp_gt95identity_merged,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,5,0,0,5,0,0,,,,,,,,,,,3.0,,,3.0
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_gt200bp_gt95identity_merged,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,3,0,0,3,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_gt200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_gt200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt101bp_gt95identity_merged,PASS,*,QUAL,*,0.926931,0.975877,0.773247,0.950775,479,444,35,2011,445,11,1555,11,0,,5.909091,,,,5.5,,0.285714,,,3.328467,4.772727,,3.285714
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt101bp_gt95identity_merged,PASS,het,QUAL,*,0.930769,0.981308,0.882675,0.955371,130,121,9,912,105,2,805,2,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt101bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.920489,0.99375,0.612121,0.955718,327,301,26,825,318,2,505,2,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt101bp_gt95identity_merged,PASS,homalt,QUAL,*,1.0,0.758621,0.894161,0.862745,22,22,0,274,22,7,245,7,0,,,,,,,,,,,,,,
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt51bp_gt95identity_merged,PASS,*,QUAL,*,0.932331,0.976501,0.753539,0.953905,399,372,27,1554,374,9,1171,9,0,,4.952381,,,,4.619048,,0.4,,,3.121622,4.095238,,3.086735
INDEL,I16_PLUS,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt51bp_gt95identity_merged,PASS,het,QUAL,*,0.932692,0.977273,0.873016,0.954462,104,97,7,693,86,2,605,2,0,,,,,,,,,,,,,,
